,source,target,similarity
4631,124752915,124754811,0.03370449102525859
4632,124752915,124754816,0.046484116612441805
4633,124752915,124754842,0.04459107907636449
4634,124752915,124754846,0.03805046369038753
4635,124752915,124754853,0.03419844182270491
4636,124752915,124754887,0.05870545692670842
4637,124752915,124754895,0.02457030428917238
4638,124752915,124754898,0.058143775443924524
4639,124752915,124754940,0.03969868163785993
4640,124752915,124754975,0.03185271168109176
4641,124752915,124754986,0.045832068290742586
4642,124752915,124755012,0.03537796400924458
4643,124752915,124755014,0.03384596869992958
4644,124752915,124755032,0.028578112883545757
4645,124752915,124755038,0.020934754578108297
4646,124752915,124755041,0.02284758341317558
4647,124752915,124755055,0.023530962934296382
4648,124752915,124755073,0.047433734668206814
4649,124752915,124755088,0.033742572708045225
4650,124752915,124755096,0.028895101322075126
4651,124752915,124755103,0.06292219677038137
4652,124752915,124755121,0.03921421504427551
4653,124752915,124755125,0.03218216473282201
4654,124752915,124755131,0.03985030418960024
4655,124752915,124755140,0.018671696352042216
4656,124752915,124755175,0.04188939250244895
4657,124752915,124755177,0.028068944233403538
4658,124752915,124755184,0.04091012617828457
4659,124752915,124755203,0.04247577235942136
4660,124752915,124755216,0.03811807772239156
4661,124752915,124755221,0.012640786667664494
4662,124752915,124755232,0.038989265208866475
4663,124752915,124755236,0.05368742589582791
4664,124752915,124755244,0.025406950220801278
4665,124752915,124755246,0.031120171069165183
4666,124752915,124755262,0.041919675604011934
4667,124752915,124755264,0.07612731949028209
4668,124752915,124755270,0.04243001562437216
4669,124752915,124755300,0.033964091542315014
4670,124752915,124755304,0.011897922659296463
4671,124752915,124755306,0.0820143480795939
4672,124752915,124755322,0.027903281217754164
4673,124752915,124755367,0.08924991758594561
4674,124752915,124755368,0.0442015427542351
4675,124752915,124755391,0.07588122138748365
4676,124752915,124755406,0.03045223793106779
4677,124752915,124755426,0.040754993622775584
4678,124752915,124755461,0.05409502308126496
4679,124752915,124755479,0.07644539414082271
4680,124752915,124755526,0.020829406378732377
4681,124752915,124755532,0.040035826392229516
4682,124752915,124755538,0.028015271011547584
4683,124752915,124755584,0.035559560245813804
4684,124752915,124755587,0.0245421330383048
4685,124752915,124755625,0.03911761248700031
4686,124752915,124755670,0.046826335327818255
4687,124752915,124755693,0.04709479907440594
4688,124752915,124755756,0.07246546637069629
4689,124752915,124755760,0.032960018370301374
4690,124752915,124755767,0.0795396327455987
4691,124752915,124755794,0.03774341862385855
4692,124752915,124755797,0.025559831234152224
4693,124752915,124755802,0.04382109367847754
4694,124752915,124755816,0.1003034249230452
4695,124752915,124755821,0.027788822548485984
4696,124752915,124755832,0.06142736034883506
4697,124752915,124755855,0.029852629213249875
4698,124752915,124755857,0.02334438073005627
4699,124752915,124755870,0.06440818600412215
4700,124752915,124755897,0.0432663916193221
4701,124752915,124755909,0.0302556397312459
4702,124752915,124755914,0.01720378311781135
4703,124752915,124755931,0.07037726664622761
4704,124752915,124755943,0.024141878023581982
4705,124752915,124755958,0.04135973528672869
4706,124752915,124755974,0.012653121063366957
4707,124752915,124755978,0.016961506881133487
4708,124752915,124755993,0.0753625116668643
4709,124752915,124756024,0.053852016027597246
4710,124752915,124756025,0.017171895332029688
4711,124752915,124756042,0.02997257697264025
4712,124752915,124756071,0.038569471181849585
4713,124752915,124756074,0.04934715918776326
4714,124752915,124756090,0.030538933909986125
4715,124752915,124756118,0.07575679996662438
4716,124752915,124756123,0.0368569537343241
4717,124752915,124756154,0.04334988760346305
4718,124752915,124756174,0.029418139401272678
4719,124752915,124756213,0.04606293663216842
4720,124752915,124756267,0.029115853051941296
4721,124752915,124756280,0.0237935304659106
4722,124752915,124756299,0.09686551151546549
4723,124752915,124756316,0.027141865483719323
4724,124752915,124756332,0.061295555938120735
4725,124752915,124756340,0.029124942917823127
4726,124752915,124756346,0.025355365022391413
4727,124752915,124756367,0.024169001543302152
4728,124752915,124756377,0.016030103827895357
4729,124752915,124756398,0.05504270374907497
4730,124752915,124756405,0.027616395587680642
4731,124752915,124756437,0.02558652063799055
4732,124752915,124756440,0.0332503054165242
4733,124752915,124756487,0.031568121622338734
4734,124752915,124756544,0.03796117878263672
4735,124752915,124756557,0.050332996852708554
4736,124752915,124756565,0.009730076470838957
4737,124752915,124756569,0.018757919393309164
4738,124752915,124756583,0.05568887926434299
4739,124752915,124756601,0.0244686445461661
4740,124752915,124756616,0.02796992975652787
4741,124752915,124756626,0.040364335162768425
4742,124752915,124756651,0.06298254472101573
4743,124752915,124756679,0.04256104435377858
4744,124752915,124756698,0.04357277053790643
4745,124752915,124756725,0.0560252032263745
4746,124752915,124756768,0.01988229835582205
4747,124752915,124756785,0.054524892910782025
4748,124752915,124756791,0.048119710966464835
4749,124752915,124756801,0.06778130521559214
4750,124752915,124756826,0.0625331273186625
4751,124752915,124756834,0.02453988584645811
4752,124752915,124756836,0.028601287538432645
4753,124752915,124756838,0.024314060964680313
4754,124752915,124756851,0.0517518400877114
4755,124752915,124756883,0.03376524555461496
4756,124752915,124756892,0.017127191784052757
4757,124752915,124756907,0.02022237463364794
4758,124752915,124756976,0.023614459353995913
4759,124752915,124756982,0.016516277048886786
4760,124752915,124757026,0.0485698551365184
4761,124752915,124757063,0.040733473050913016
4762,124752915,124757133,0.02614027784927115
4763,124752915,124757152,0.023298026718389476
4764,124752915,124757175,0.028629438659471068
4765,124752915,124757188,0.03773174131331002
4766,124752915,124757194,0.029346624538194258
4767,124752915,124757273,0.034427745315756
4768,124752915,124757379,0.03313789906593039
4769,124752915,124757435,0.06791741528660092
4770,124752915,124757481,0.04553716689581856
4771,124752915,124758046,0.10401173735080196
4772,124752915,124758100,0.03496427821159331
4773,124752915,124758168,0.048795823568922085
4774,124752915,124758275,0.02536944451853209
4775,124752915,124758452,0.03486031722574552
4776,124752915,124758599,0.017734077788976135
4777,124752915,124758656,0.029229253356243275
4778,124752915,124758806,0.031594591934077536
4779,124752915,124758849,0.01990251614252099
4780,124752915,124758986,0.03502923784803688
4781,124752915,124813282,0.023075954033061587
4782,124752915,124815431,0.027472042139349274
4783,124752915,125307212,0.03277463082888577
4784,124752915,136248396,0.06467399898810755
4785,124752915,136248521,0.05594919772794955
4786,124752915,136251905,0.08294076286153693
4787,124752915,136571323,0.044240189192410254
4788,124752915,136574664,0.05447685175869929
4789,124752915,136577885,0.021811171537283652
4790,124752915,136578297,0.033596978439656096
4791,124752915,136579330,0.03596178489630816
4792,124752915,136951407,0.025091992464721245
4793,124752915,136953113,0.018994326263532042
4794,124752915,136953596,0.03059416438461524
4795,124752915,136962363,0.027110381825691025
4796,124752915,136965999,0.03816989903331726
4797,124752963,124753069,0.019881008418549243
4798,124752963,124753090,0.06820452206684546
4799,124752963,124753169,0.03925097949426188
4800,124752963,124753177,0.03637547394413024
4801,124752963,124753184,0.04244275734637566
4802,124752963,124753213,0.013892560074343715
4803,124752963,124753226,0.04783107720684071
4804,124752963,124753266,0.05757965709353873
4805,124752963,124753395,0.035917560759728615
4806,124752963,124753437,0.02906186291828991
4807,124752963,124753481,0.048495390866978856
4808,124752963,124753513,0.08113761016821902
4809,124752963,124753543,0.030380335336453013
4810,124752963,124753590,0.05203491711827492
4811,124752963,124753612,0.04296590550374786
4812,124752963,124753639,0.01552457482160783
4813,124752963,124753661,0.04415435891344467
4814,124752963,124753687,0.028317459969466607
4815,124752963,124753714,0.040558452927377704
4816,124752963,124753724,0.0352461080850832
4817,124752963,124753740,0.060330884692438705
4818,124752963,124753791,0.03537557232091054
4819,124752963,124753840,0.05803033959138079
4820,124752963,124753959,0.07168975712624108
4821,124752963,124754015,0.04593413615323132
4822,124752963,124754041,0.04298682326250103
4823,124752963,124754050,0.02229944372864459
4824,124752963,124754075,0.06109751120110324
4825,124752963,124754077,0.0168304922558831
4826,124752963,124754078,0.0362881240270997
4827,124752963,124754096,0.03869834757552761
4828,124752963,124754109,0.03870191529400593
4829,124752963,124754137,0.037314954069733605
4830,124752963,124754138,0.01909242953587185
4831,124752963,124754146,0.028404815350039088
4832,124752963,124754170,0.06678935029792259
4833,124752963,124754189,0.050117053901056266
4834,124752963,124754198,0.031251632638250135
4835,124752963,124754204,0.08021836409599786
4836,124752963,124754208,0.054640639023346024
4837,124752963,124754214,0.01700295144178117
4838,124752963,124754218,0.049737148612088306
4839,124752963,124754236,0.05004284143029382
4840,124752963,124754241,0.04213748212563491
4841,124752963,124754250,0.053157643795929514
4842,124752963,124754282,0.0563336810351301
4843,124752963,124754292,0.05692805100498815
4844,124752963,124754294,0.026732506216422473
4845,124752963,124754335,0.051747277510311225
4846,124752963,124754345,0.02238061410968857
4847,124752963,124754348,0.06393903633920099
4848,124752963,124754350,0.07415153730749433
4849,124752963,124754358,0.05890508717626856
4850,124752963,124754374,0.02963871367343182
4851,124752963,124754377,0.03617149085453202
4852,124752963,124754399,0.05758334546998121
4853,124752963,124754428,0.04035367264722715
4854,124752963,124754458,0.02446627249920381
4855,124752963,124754483,0.059327693554597494
4856,124752963,124754492,0.025451082566236558
4857,124752963,124754512,0.07284161511472767
4858,124752963,124754514,0.039467029343046585
4859,124752963,124754516,0.050068115552813805
4860,124752963,124754535,0.05489898849482559
4861,124752963,124754540,0.04083904131333892
4862,124752963,124754542,0.046780084306308194
4863,124752963,124754544,0.05573350888980457
4864,124752963,124754562,0.039894903607935905
4865,124752963,124754593,0.04314957579307095
4866,124752963,124754604,0.06011505350602908
4867,124752963,124754619,0.03311021785490363
4868,124752963,124754623,0.06395688074427872
4869,124752963,124754653,0.04634636692014412
4870,124752963,124754669,0.03604277934332094
4871,124752963,124754677,0.0722622163563508
4872,124752963,124754683,0.04326000552057399
4873,124752963,124754692,0.039653758104499254
4874,124752963,124754694,0.05485765337896139
4875,124752963,124754704,0.04261972109443447
4876,124752963,124754713,0.06208616548202202
4877,124752963,124754724,0.05033984789460861
4878,124752963,124754732,0.02675189886574751
4879,124752963,124754733,0.05497370929853339
4880,124752963,124754739,0.07268097589768363
4881,124752963,124754749,0.059557512538372256
4882,124752963,124754756,0.04850020137309813
4883,124752963,124754769,0.03377573172329089
4884,124752963,124754780,0.04796096745450763
4885,124752963,124754783,0.09116480355607606
4886,124752963,124754788,0.020314542626158866
4887,124752963,124754795,0.04424815063428732
4888,124752963,124754811,0.05895343501858958
4889,124752963,124754816,0.04531629535716378
4890,124752963,124754842,0.03657260639939444
4891,124752963,124754846,0.042911626126758654
4892,124752963,124754853,0.03699745594239745
4893,124752963,124754887,0.07662839421870622
4894,124752963,124754895,0.04293311343454318
4895,124752963,124754898,0.06134700108172509
4896,124752963,124754940,0.05047872183961318
4897,124752963,124754975,0.042180898474375436
4898,124752963,124754986,0.03315041903187527
4899,124752963,124755012,0.04250986719481919
4900,124752963,124755014,0.03947988598709842
4901,124752963,124755032,0.06769457207700542
4902,124752963,124755038,0.025085204468890017
4903,124752963,124755041,0.03095310594610483
4904,124752963,124755055,0.04186507630771516
4905,124752963,124755073,0.03575056764158294
4906,124752963,124755088,0.04556862943154438
4907,124752963,124755096,0.024642375656585218
4908,124752963,124755103,0.057482577994810345
4909,124752963,124755121,0.043495186804539454
4910,124752963,124755125,0.04168570311503129
4911,124752963,124755131,0.05705835474395731
4912,124752963,124755140,0.0236846508526798
4913,124752963,124755175,0.07713069237845795
4914,124752963,124755177,0.048064304206763386
4915,124752963,124755184,0.04627035210877137
4916,124752963,124755203,0.05993747354613895
4917,124752963,124755216,0.024411257107361396
4918,124752963,124755221,0.03960195134661787
4919,124752963,124755232,0.029549903140317694
4920,124752963,124755236,0.021848380295907775
4921,124752963,124755244,0.03633652912475805
4922,124752963,124755246,0.029677594969541858
4923,124752963,124755262,0.05879185562319793
4924,124752963,124755264,0.06016073021171745
4925,124752963,124755270,0.04014393184798709
4926,124752963,124755300,0.040658168334381545
4927,124752963,124755304,0.013872904911352285
4928,124752963,124755306,0.05994292655251296
4929,124752963,124755322,0.042959745961427216
4930,124752963,124755367,0.04061021307728666
4931,124752963,124755368,0.0840276649833266
4932,124752963,124755391,0.051975726608232284
4933,124752963,124755406,0.045529622303885665
4934,124752963,124755426,0.030293616334352007
4935,124752963,124755461,0.078590463845958
4936,124752963,124755479,0.06571178050001861
4937,124752963,124755526,0.025641801713706953
4938,124752963,124755532,0.03664062072367303
4939,124752963,124755538,0.051383981855490216
4940,124752963,124755584,0.06011399012062174
4941,124752963,124755587,0.052260565243754914
4942,124752963,124755625,0.06030041669838897
4943,124752963,124755670,0.0571084104572174
4944,124752963,124755693,0.07430813617890067
4945,124752963,124755756,0.06178710134050129
4946,124752963,124755760,0.06402556463604901
4947,124752963,124755767,0.05227769999951998
4948,124752963,124755794,0.03869797096299675
4949,124752963,124755797,0.07588323862481627
4950,124752963,124755802,0.040583998764140615
4951,124752963,124755816,0.06370488903917648
4952,124752963,124755821,0.03531064448030508
4953,124752963,124755832,0.05203793577516601
4954,124752963,124755855,0.047162751681153414
4955,124752963,124755857,0.03999404527178815
4956,124752963,124755870,0.02765626310449859
4957,124752963,124755897,0.04274857905777705
4958,124752963,124755909,0.03492110986022899
4959,124752963,124755914,0.04524707112434681
4960,124752963,124755931,0.06434015221956246
4961,124752963,124755943,0.035470176053429586
4962,124752963,124755958,0.047274532273766434
4963,124752963,124755974,0.027640509415167817
4964,124752963,124755978,0.023568118937067502
4965,124752963,124755993,0.06005179938782673
4966,124752963,124756024,0.04805360358001867
4967,124752963,124756025,0.040040333336465186
4968,124752963,124756042,0.028035443751412016
4969,124752963,124756071,0.028728503025122646
4970,124752963,124756074,0.0328105993360268
4971,124752963,124756090,0.05039493113971296
4972,124752963,124756118,0.07483136484527605
4973,124752963,124756123,0.062238583720560854
4974,124752963,124756154,0.02743597617504477
4975,124752963,124756174,0.045499183592117895
4976,124752963,124756213,0.03907340255325517
4977,124752963,124756267,0.014344905511863194
4978,124752963,124756280,0.014641961351296074
4979,124752963,124756299,0.0517486669772595
4980,124752963,124756316,0.02164615945118382
4981,124752963,124756332,0.09416546616848709
4982,124752963,124756340,0.02736836465164469
4983,124752963,124756346,0.035214708895867745
4984,124752963,124756367,0.01629585351605438
4985,124752963,124756377,0.03469497483623497
4986,124752963,124756398,0.09339974073658147
4987,124752963,124756405,0.051953567598553366
4988,124752963,124756437,0.026141888800909896
4989,124752963,124756440,0.052955085081711484
4990,124752963,124756487,0.08161811612766592
4991,124752963,124756544,0.033469033750404026
4992,124752963,124756557,0.04872548141198289
4993,124752963,124756565,0.017351640525152857
4994,124752963,124756569,0.019411809103910087
4995,124752963,124756583,0.036062775008564696
4996,124752963,124756601,0.03254094722304504
4997,124752963,124756616,0.05775810657231634
4998,124752963,124756626,0.042848864391080946
4999,124752963,124756651,0.03898916896271783
5000,124752963,124756679,0.07734274974106933
5001,124752963,124756698,0.041247373014659805
5002,124752963,124756725,0.042700983668063824
5003,124752963,124756768,0.029339727209777632
5004,124752963,124756785,0.03176251157520777
5005,124752963,124756791,0.08064107362605175
5006,124752963,124756801,0.05400424095264367
5007,124752963,124756826,0.050974278621376365
5008,124752963,124756834,0.06228341762438787
5009,124752963,124756836,0.036825366816811936
5010,124752963,124756838,0.027833220553606486
5011,124752963,124756851,0.050513305883447386
5012,124752963,124756883,0.041702804501537544
5013,124752963,124756892,0.048037731588446625
5014,124752963,124756907,0.026519743808506108
5015,124752963,124756976,0.047323898444697046
5016,124752963,124756982,0.028750861974631302
5017,124752963,124757026,0.06523632028795869
5018,124752963,124757063,0.03607239841085492
5019,124752963,124757133,0.04828966877591648
5020,124752963,124757152,0.02520727903904284
5021,124752963,124757175,0.04677675892677251
5022,124752963,124757188,0.038228105711328876
5023,124752963,124757194,0.03349260162009592
5024,124752963,124757273,0.05271261491144737
5025,124752963,124757379,0.0353447362415429
5026,124752963,124757435,0.01613525828763561
5027,124752963,124757481,0.0912013257535664
5028,124752963,124758046,0.05273643836518681
5029,124752963,124758100,0.07917192238454582
5030,124752963,124758168,0.06459416109911213
5031,124752963,124758275,0.01870081943330548
5032,124752963,124758452,0.026110937396688873
5033,124752963,124758599,0.017264194873315042
5034,124752963,124758656,0.030400374807558722
5035,124752963,124758806,0.03414437047254199
5036,124752963,124758849,0.018725043864817784
5037,124752963,124758986,0.04020573548459692
5038,124752963,124813282,0.039778349393377904
5039,124752963,124815431,0.05104326654317562
5040,124752963,125307212,0.05125911790506553
5041,124752963,136248396,0.08001661443086257
5042,124752963,136248521,0.0588588316395713
5043,124752963,136251905,0.09344476358541912
5044,124752963,136571323,0.09642599948424682
5045,124752963,136574664,0.03975208489170764
5046,124752963,136577885,0.03870176964608714
5047,124752963,136578297,0.056376457894662044
5048,124752963,136579330,0.050201456961656864
5049,124752963,136951407,0.0322344230165211
5050,124752963,136953113,0.019080030858423254
5051,124752963,136953596,0.06658042981828316
5052,124752963,136962363,0.0490887222507199
5053,124752963,136965999,0.05809656486923624
5054,124753069,124753090,0.017436959210864116
5055,124753069,124753169,0.04629521979575347
5056,124753069,124753177,0.0261185281265262
5057,124753069,124753184,0.013939733691509611
5058,124753069,124753213,0.047982112893448225
5059,124753069,124753226,0.04924412153574973
5060,124753069,124753266,0.03113598093533953
5061,124753069,124753395,0.019880218664725422
5062,124753069,124753437,0.03813105453906179
5063,124753069,124753481,0.054652287504998204
5064,124753069,124753513,0.045362054729674445
5065,124753069,124753543,0.030617868131201327
5066,124753069,124753590,0.04553154534860278
5067,124753069,124753612,0.02748588630904536
5068,124753069,124753639,0.027403987211611178
5069,124753069,124753661,0.031790318159423014
5070,124753069,124753687,0.10090146610436776
5071,124753069,124753714,0.022688225821790135
5072,124753069,124753724,0.01821509609892304
5073,124753069,124753740,0.029764605913887764
5074,124753069,124753791,0.028175815173811257
5075,124753069,124753840,0.03858211263081948
5076,124753069,124753959,0.05333806225109109
5077,124753069,124754015,0.04210695286395187
5078,124753069,124754041,0.009281642383372559
5079,124753069,124754050,0.0280197010005653
5080,124753069,124754075,0.04991886549670628
5081,124753069,124754077,0.07486889651724134
5082,124753069,124754078,0.030247471894876584
5083,124753069,124754096,0.021386144260468344
5084,124753069,124754109,0.013952362424411766
5085,124753069,124754137,0.024297360156674646
5086,124753069,124754138,0.02057143862110671
5087,124753069,124754146,0.02213003331918375
5088,124753069,124754170,0.06833657611008018
5089,124753069,124754189,0.05357837360174904
5090,124753069,124754198,0.028825122283797716
5091,124753069,124754204,0.09281625692167682
5092,124753069,124754208,0.025757431692026718
5093,124753069,124754214,0.0278283360789865
5094,124753069,124754218,0.03859674327781163
5095,124753069,124754236,0.04932731243899838
5096,124753069,124754241,0.03283759157138556
5097,124753069,124754250,0.07639925220892808
5098,124753069,124754282,0.037637255904368026
5099,124753069,124754292,0.044415170894512745
5100,124753069,124754294,0.01946202135804184
5101,124753069,124754335,0.018037940770916507
5102,124753069,124754345,0.03065938582784475
5103,124753069,124754348,0.029312776272789602
5104,124753069,124754350,0.06521625710526809
5105,124753069,124754358,0.04977269731428963
5106,124753069,124754374,0.03676242262859518
5107,124753069,124754377,0.01144315922146278
5108,124753069,124754399,0.0311324013088332
5109,124753069,124754428,0.030757676537828075
5110,124753069,124754458,0.037501032407792026
5111,124753069,124754483,0.045918869325076564
5112,124753069,124754492,0.02137253806855369
5113,124753069,124754512,0.04283399144866244
5114,124753069,124754514,0.0182195992006274
5115,124753069,124754516,0.04123147897735876
5116,124753069,124754535,0.016668159481863475
5117,124753069,124754540,0.013896521959077868
5118,124753069,124754542,0.08725243340726362
5119,124753069,124754544,0.03395656291910692
5120,124753069,124754562,0.046042967213641844
5121,124753069,124754593,0.042923704515348896
5122,124753069,124754604,0.07769667564694921
5123,124753069,124754619,0.01895786414055231
5124,124753069,124754623,0.03462835869822674
5125,124753069,124754653,0.01453053019802465
5126,124753069,124754669,0.03476891696827165
5127,124753069,124754677,0.05325552685114936
5128,124753069,124754683,0.030827104109437356
5129,124753069,124754692,0.08519987505702456
5130,124753069,124754694,0.030742076362574283
5131,124753069,124754704,0.05114713288976765
5132,124753069,124754713,0.026666175554745368
5133,124753069,124754724,0.019256872717990148
5134,124753069,124754732,0.047171723355881635
5135,124753069,124754733,0.029986166146921848
5136,124753069,124754739,0.03643877306198452
5137,124753069,124754749,0.06222437484268718
5138,124753069,124754756,0.02292290744569043
5139,124753069,124754769,0.04594110031967914
5140,124753069,124754780,0.04563720499129995
5141,124753069,124754783,0.06270196962049782
5142,124753069,124754788,0.02036895954497219
5143,124753069,124754795,0.026454950337339717
5144,124753069,124754811,0.05722065985090982
5145,124753069,124754816,0.05337854549217484
5146,124753069,124754842,0.025399348836063162
5147,124753069,124754846,0.02594217343270188
5148,124753069,124754853,0.021600254793775062
5149,124753069,124754887,0.027996148191080875
5150,124753069,124754895,0.01941265297705493
5151,124753069,124754898,0.046028127447452834
5152,124753069,124754940,0.06845606456282419
5153,124753069,124754975,0.027570628676025048
5154,124753069,124754986,0.07992221315157799
5155,124753069,124755012,0.031271119986026386
5156,124753069,124755014,0.03920575118061936
5157,124753069,124755032,0.03188049552187561
5158,124753069,124755038,0.024074845071184507
5159,124753069,124755041,0.07732994669850345
5160,124753069,124755055,0.03279006761654485
5161,124753069,124755073,0.02585515582898455
5162,124753069,124755088,0.019396737201656973
5163,124753069,124755096,0.03238376229260862
5164,124753069,124755103,0.05607265121443543
5165,124753069,124755121,0.03195843745833926
5166,124753069,124755125,0.02820862625292171
5167,124753069,124755131,0.041094286009395034
5168,124753069,124755140,0.04330428218902638
5169,124753069,124755175,0.04498885222990556
5170,124753069,124755177,0.04533877808004988
5171,124753069,124755184,0.08671985584117685
5172,124753069,124755203,0.055382782880336934
5173,124753069,124755216,0.04307398941184848
5174,124753069,124755221,0.03363766378336479
5175,124753069,124755232,0.03896863727805879
5176,124753069,124755236,0.03125636665894972
5177,124753069,124755244,0.02085536224666391
5178,124753069,124755246,0.0451954786609184
5179,124753069,124755262,0.023841847932226833
5180,124753069,124755264,0.045142946907397855
5181,124753069,124755270,0.041346819902879084
5182,124753069,124755300,0.039976931537623196
5183,124753069,124755304,0.04345111350689065
5184,124753069,124755306,0.031929158958758
5185,124753069,124755322,0.05032486021637979
5186,124753069,124755367,0.107583652366835
5187,124753069,124755368,0.04462392025154498
5188,124753069,124755391,0.039328411184835044
5189,124753069,124755406,0.021706144562008502
5190,124753069,124755426,0.1239596303173996
5191,124753069,124755461,0.02471515450710983
5192,124753069,124755479,0.020674426697323806
5193,124753069,124755526,0.015111097451726202
5194,124753069,124755532,0.04998313013375592
5195,124753069,124755538,0.020892688813328848
5196,124753069,124755584,0.027332040518791692
5197,124753069,124755587,0.038174566149985066
5198,124753069,124755625,0.031052049477852485
5199,124753069,124755670,0.07090881795686811
5200,124753069,124755693,0.07136487310588543
5201,124753069,124755756,0.045116901585703334
5202,124753069,124755760,0.038932355113106755
5203,124753069,124755767,0.045210220102446595
5204,124753069,124755794,0.0594674300375176
5205,124753069,124755797,0.02488811793907446
5206,124753069,124755802,0.035576255525086226
5207,124753069,124755816,0.029186909647532157
5208,124753069,124755821,0.02979494079137746
5209,124753069,124755832,0.06897527784916027
5210,124753069,124755855,0.024525840520614923
5211,124753069,124755857,0.04363791222478888
5212,124753069,124755870,0.02432554292876946
5213,124753069,124755897,0.04664596136199442
5214,124753069,124755909,0.036379676284023554
5215,124753069,124755914,0.050503563461232685
5216,124753069,124755931,0.04433449855404744
5217,124753069,124755943,0.042016682482292386
5218,124753069,124755958,0.04428620204704836
5219,124753069,124755974,0.041604435432987044
5220,124753069,124755978,0.042472732719825
5221,124753069,124755993,0.030618022078691874
5222,124753069,124756024,0.04542527080818441
5223,124753069,124756025,0.05731323003794477
5224,124753069,124756042,0.02176723460723174
5225,124753069,124756071,0.029815241813492654
5226,124753069,124756074,0.03138081375713936
5227,124753069,124756090,0.05044236692918124
5228,124753069,124756118,0.06380883871704374
5229,124753069,124756123,0.04386720075127608
5230,124753069,124756154,0.03979595563702781
5231,124753069,124756174,0.026430752180872943
5232,124753069,124756213,0.04478459880290834
5233,124753069,124756267,0.03349595214369394
5234,124753069,124756280,0.046229293971367776
5235,124753069,124756299,0.08045716022283647
5236,124753069,124756316,0.06730832654793191
5237,124753069,124756332,0.015846844267535982
5238,124753069,124756340,0.05535836402026603
5239,124753069,124756346,0.11286582920418593
5240,124753069,124756367,0.06800696413863894
5241,124753069,124756377,0.02445300871685585
5242,124753069,124756398,0.025035292917154523
5243,124753069,124756405,0.014772441569538932
5244,124753069,124756437,0.014564049623476972
5245,124753069,124756440,0.01628719357163428
5246,124753069,124756487,0.032480038718754566
5247,124753069,124756544,0.05655346719622823
5248,124753069,124756557,0.01894947565905348
5249,124753069,124756565,0.026597276644646447
5250,124753069,124756569,0.014823489820453332
5251,124753069,124756583,0.032374052609090355
5252,124753069,124756601,0.03422656233154586
5253,124753069,124756616,0.008449122777196207
5254,124753069,124756626,0.025254824256169518
5255,124753069,124756651,0.04730062822602599
5256,124753069,124756679,0.06281975368499015
5257,124753069,124756698,0.02951653655121271
5258,124753069,124756725,0.025022878840207406
5259,124753069,124756768,0.027295804625060784
5260,124753069,124756785,0.050163674877632486
5261,124753069,124756791,0.023138442687980654
5262,124753069,124756801,0.057989352185520204
5263,124753069,124756826,0.032523900368023356
5264,124753069,124756834,0.035152139856925474
5265,124753069,124756836,0.029726252796832053
5266,124753069,124756838,0.03617825393151483
5267,124753069,124756851,0.018591805075883396
5268,124753069,124756883,0.02351791957179557
5269,124753069,124756892,0.03735764825206561
5270,124753069,124756907,0.11306794895908684
5271,124753069,124756976,0.061622998428345364
5272,124753069,124756982,0.04139665426174388
5273,124753069,124757026,0.02112049599813026
5274,124753069,124757063,0.030788647101046892
5275,124753069,124757133,0.05457421245024426
5276,124753069,124757152,0.040101298856842826
5277,124753069,124757175,0.041878104479896816
5278,124753069,124757188,0.036048798824666044
5279,124753069,124757194,0.027625095025592697
5280,124753069,124757273,0.012615554469762877
5281,124753069,124757379,0.0219843760012537
5282,124753069,124757435,0.05149470091134917
5283,124753069,124757481,0.04065356874460964
5284,124753069,124758046,0.10198575493494227
5285,124753069,124758100,0.05059023539927723
5286,124753069,124758168,0.054228125518872294
5287,124753069,124758275,0.021248003932131786
5288,124753069,124758452,0.07177507256862928
5289,124753069,124758599,0.019541521827473915
5290,124753069,124758656,0.129833302054208
5291,124753069,124758806,0.0369525569402659
5292,124753069,124758849,0.06808174683668955
5293,124753069,124758986,0.03162037111009787
5294,124753069,124813282,0.03442973386385062
5295,124753069,124815431,0.04192548590523152
5296,124753069,125307212,0.0869561163414615
5297,124753069,136248396,0.07850324452011817
5298,124753069,136248521,0.09777923099143823
5299,124753069,136251905,0.06545986170544069
5300,124753069,136571323,0.0774341260983947
5301,124753069,136574664,0.07014328218541531
5302,124753069,136577885,0.043407302702379386
5303,124753069,136578297,0.06553474692166272
5304,124753069,136579330,0.06906023285098599
5305,124753069,136951407,0.039463931140817254
5306,124753069,136953113,0.07898232995504911
5307,124753069,136953596,0.03669782315372754
5308,124753069,136962363,0.06012973269354542
5309,124753069,136965999,0.028811131487676417
5310,124753090,124753169,0.045839788486102664
5311,124753090,124753177,0.03978907724319619
5312,124753090,124753184,0.042490391665681894
5313,124753090,124753213,0.012374685932687372
5314,124753090,124753226,0.0367092035478496
5315,124753090,124753266,0.04206477156804694
5316,124753090,124753395,0.06246833563728202
5317,124753090,124753437,0.02886285577206384
5318,124753090,124753481,0.03336264743254927
5319,124753090,124753513,0.031366085758572235
5320,124753090,124753543,0.027986701255971587
5321,124753090,124753590,0.05089939720962279
5322,124753090,124753612,0.03970369742615931
5323,124753090,124753639,0.04743464221368167
5324,124753090,124753661,0.037633482425770165
5325,124753090,124753687,0.040217145849589984
5326,124753090,124753714,0.04356338913110243
5327,124753090,124753724,0.03132558545473221
5328,124753090,124753740,0.024794819620037285
5329,124753090,124753791,0.05204384014250888
